leader,tweets,sentiment
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,ChannelNewsAsia leehsienloong Interesting Singapore is in good hands lah keep it that way At stake are jobs businesses and lives Rmb this,positive
Lee Hsien Loong,ChannelNewsAsia leehsienloong Despicable to use a health crisis to try and win an election,positive
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,The WHO has declared the COVID19 outbreak a pandemic The situation in Singapore remains under control but if a major,positive
Lee Hsien Loong,The March school holidays are here It is a good time for our little superheroes to take a short break from studying Do,positive
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,yokey017 leehsienloong I had to retweet the original post because I can not retweet yours probably because it is private three But yes I fully agree to this amp hopefully Singapore can implement this ONE in every HDB void deck,positive
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,Given the current covid19 outbreak Singapore s Prime Minister leehsienloong says there are two choices now to hope and pray that things will stabilise and hold an election after or to call elections early This follows yesterday s release of new electoral boundaries,positive
Lee Hsien Loong,Timing of Singapore s General Election will depend on what will best see Singapore through COVID19 crisis PM leehsi,positive
Lee Hsien Loong,Timing of Singapore s General Election will depend on what will best see Singapore through COVID19 crisis PM leehsi,positive
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,Timing of Singapore s General Election will depend on what will best see Singapore through COVID19 crisis PM leehsienloong,positive
Lee Hsien Loong,Totally irresponsible and selfish of leehsienloong to call an election now in the hope of getting a two thousand and one or two thousand and fifteen landsl,negative
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,leehsienloong So sad bc of Covid19 and our incompetent leadership in the uk we will not be able to visit the great county of Singapore in two weeks Well done to all if you for being the adults in the room and getting to grips with the pandemic,positive
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,leehsienloong Good to see people maintaining distance,positive
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,This morning I held a dialogue with grassroots leaders on COVID19 and what lies ahead for Singapore It will take time,neutral
Lee Hsien Loong,Totally irresponsible and selfish of leehsienloong to call an election now in the hope of getting a two thousand and one or two thousand and fifteen landsl,negative
Lee Hsien Loong,Singapore election talk after leehsienloong s govt releases long awaited electoral boundaries review committee report,negative
Lee Hsien Loong,This is what should be happening in Singapore Highly irresponsible of leehsienloong to hold an election now He By hol,positive
Lee Hsien Loong,The March school holidays are here It is a good time for our little superheroes to take a short break from studying Do,positive
Lee Hsien Loong,leehsienloong Sir thanks for your well wishes there will be always be noise in the system and social Media just follow the strict principles of transparency accountability impartiality equity and the greater good and the rest of the puzzle will fall into place in due course,positive
Lee Hsien Loong,The WHO has declared the COVID19 outbreak a pandemic The situation in Singapore remains under control but if a major,positive
Lee Hsien Loong,The March school holidays are here It is a good time for our little superheroes to take a short break from studying Do,positive
Lee Hsien Loong,The WHO has declared the COVID19 outbreak a pandemic The situation in Singapore remains under control but if a major,positive
Lee Hsien Loong,kashmiriRefuge leehsienloong govsingapore Smaller the better is not it,positive
Lee Hsien Loong,The WHO has declared the COVID19 outbreak a pandemic The situation in Singapore remains under control but if a major,positive
Lee Hsien Loong,leehsienloong Indeed much needed break,positive
Lee Hsien Loong,leehsienloong WHO United is the key Thank you for reminding all people,neutral
Lee Hsien Loong,The WHO has declared the COVID19 outbreak a pandemic The situation in Singapore remains under control but if a major,positive
Lee Hsien Loong,leehsienloong Sir Every country should keep COVID nineteen patients at one place of the world And every country Government should take care of their patients in that place And we should not seal all the countries because it is affecting world s economy too,neutral
Lee Hsien Loong,leehsienloong I would like to apply for the USA to become a colony of Singapore,neutral
Lee Hsien Loong,Singapore election talk after leehsienloong s govt releases long awaited electoral boundaries review committee report,negative
Lee Hsien Loong,leehsienloong WHO If election is during covid19 any assembly will increase the risk of infections,neutral
Lee Hsien Loong,Contrast ScottMorrisonMP address to Australia with leehsienloong address to Singapore COVID19,neutral
Lee Hsien Loong,Note leehsienloong points about religious gatherings being responsible for two cluster outbreaks in Singapore one in KL And the Shinchonji Church group in SK Pilgrimages to Mecca off Pope going to video Greek Orthodox community in Melb must stop communion JennyMikakos,neutral
Lee Hsien Loong,leehsienloong getting in front of the Singapore people and ahead of any eventualities COVID19 might throw up Does so thoroughly cooly and candidly Gold standard,positive
Lee Hsien Loong,What climate change could not do Carona Virus did Only Cz it was affecting human race immediately Pandemic and National emergency realDonaldTrump JustinTrudeau leehsienloong PMOIndia CoronavirusOutbreak,neutral
Lee Hsien Loong,leehsienloong WHO Thank You SG Government for doing everything possible for our safety,neutral
Lee Hsien Loong,leehsienloong Dear Mr PM feel encouraged to hear from you It gives us strength and a moral booster You stay healthy as well,positive
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,Mexico mexican president lopezobrador_ the representative of CDMX Claudiashein and GobiernoMX have all shown terrible negligence amidst coronavirus outbreak This is from May 14th A live event and a focus of contagion guardian nytimes washingtonpost ChinaDaily WSJ,negative
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO,neutral
Lopez Obrador,This is the Mexico City airport with flights arriving from Europe that could not reach the US The Mexican President AMLO gave instructions to welcome them Of all the people who arrived how many could have coronavirus There is no sanitary fence Fuck you lopezobrador_,positive
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,This is the President of Mexico kissing a little girl amp surrounded by people at a time the rest of us are going into selfisol,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,LunaGilVent monerohernandez lopezobrador_ Con coronavirus o sin el life goes on The world still turns,neutral
Lopez Obrador,This is the President of Mexico kissing a little girl amp surrounded by people at a time the rest of us are going into selfisol,negative
Lopez Obrador,This is the President of Mexico kissing a little girl amp surrounded by people at a time the rest of us are going into selfisol,negative
Lopez Obrador,This is the President of Mexico kissing a little girl amp surrounded by people at a time the rest of us are going into selfisol,negative
Lopez Obrador,This is the President of Mexico kissing a little girl amp surrounded by people at a time the rest of us are going into selfisol,negative
Lopez Obrador,This is the President of Mexico kissing a little girl amp surrounded by people at a time the rest of us are going into selfisol,negative
Lopez Obrador,This is the President of Mexico kissing a little girl amp surrounded by people at a time the rest of us are going into selfisolation lockdown so the Coronavirus can be contained Please help shame lopezobrador_ for putting everyone at risk around him Irresponsible idiot,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Coronavirus infections led to damage and infection of the lung but imbalances and excessive immune responses may because pneumonia,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Are you kidding me This is what Mexican president lopezobrador_ boasted doing Somebody please tell him about coronaviru,neutral
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ SSalud_mx HLGatell GobiernoMX DGEMexico Tu_IMSS SSP_CDMX WHO DrTedros OPSOMS Experts raise doubts over Mexico preparations for coronavirus,neutral
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,SOYCarlosMota JLozanoA lopezobrador_ He cares a shit about COVIDãƒ¼19 Coronavirusmexico coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,He cares about coronavirus lopezobrador_ realDonaldTrump opsoms ONU_es JustinTrudeau help us,neutral
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Are you kidding me This is what Mexican president lopezobrador_ boasted doing Somebody please tell him about coronaviru,neutral
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,dualbus marogab DeniseDresserG lopezobrador_ Great I read the link you shared but It just shows the main page I do not need you tell me what information is because I read it many times Also the mexican link works great stop saying misinformation I will send you to f your mother the next time,positive
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Redimido KBrown lopezobrador_ SSalud_mx HLGatell a reportexternal icon out of China suggests serious illness occurs in sixteen of cases Older people and people of all ages with severe underlying health conditions like heart disease lung disease and diabetes,negative
Lopez Obrador,Are you kidding me This is what Mexican president lopezobrador_ boasted doing Somebody please tell him about coronaviru,neutral
Lopez Obrador,Are you kidding me This is what Mexican president lopezobrador_ boasted doing Somebody please tell him about coronavirus,neutral
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Laughing in coronavirus,neutral
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ and realDonaldTrump sure know how to set an example coronavirus,positive
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,The whole world cancelling events amp this musical festival in Mexico opens its doors The government amp health department st,positive
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,The whole world cancelling events amp this musical festival in Mexico opens its doors The government amp health department st,positive
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,The whole world cancelling events amp this musical festival in Mexico opens its doors The government amp health department st,positive
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,The whole world cancelling events amp this musical festival in Mexico opens its doors The government amp health department still say the coronavirus is not a threat amp supporters of the President say the opposition is just trying to hurt lopezobrador_ asking vivelatino to close,positive
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,SOYCarlosMota lopezobrador_ We hope he can get the coronavirus and could explain his wonderful experience to the World,positive
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care abo,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,lopezobrador_ Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus COVIDãƒ¼19 JustinTrudeau realDonaldTrump sanchezcastejon sebastianpinera GiuseppeConteIT,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
Lopez Obrador,Unfortunately this is the president we have in lopezobrador_ A populist he just does not care about coronavirus,negative
